word,definition,lvl1,lvl2,lvl3,entity_type,context_tag
มารีศ,ชื่อบุคคลหรือตัวละคร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ผู้ครองนคร,บุคคลผู้ปกครองเมืองหรือนคร,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ไพร่พล,กลุ่มคนหรือทหาร,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
อินโดนีเซีย,ประเทศในเอเชียตะวันออกเฉียงใต้,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ปิดหน้า,การปิดบังใบหน้า,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ลูกไม้,เครื่องประดับหรือลูกปัด,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
เล่นน้ำ,กิจกรรมทางน้ำ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
หลบหนี,การหลีกเลี่ยงหรือหนี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
โปรตุเกส,ประเทศในยุโรป,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ภาพจำหลัก,ภาพแกะสลัก,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
กิจวัตร,กิจกรรมประจำวัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
การเก็บใบชา,กระบวนการเก็บเกี่ยวใบชา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
บุตรชาย,ลูกชาย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ศิลปินแห่งชาติ,บุคคลที่ได้รับการยกย่องด้านศิลปะ,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
วังหน้า,ตำแหน่งพระมหาอุปราชในสมัยโบราณ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
เจ้าพระยา,แม่น้ำสายสำคัญของไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
กากนาสูร,อมนุษย์ในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
รจนา,ตัวละครหญิงในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
กวางทอง,สัตว์ในตำนานไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
นิลพาหุ,ชื่อยักษ์ในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระเจ้าชัยวรมัน,กษัตริย์ในประวัติศาสตร์เขมร,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
แม่น้ำ,แหล่งน้ำธรรมชาติ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ประทาน,การมอบให้โดยผู้มีอำนาจ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
กรมศิลปากร,หน่วยงานรัฐดูแลศิลปวัฒนธรรม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
เดินอากาศ,การแสดงนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
หายตัว,ความสามารถเหนือธรรมชาติ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
บูชาครู,พิธีกรรมแสดงความเคารพครู,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ผึ่งแดด,การตากแดดของสิ่งของ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
เจ้าเงาะ,ตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
กาลสูร,ยักษ์ในวรรณคดีไทยที่มีลักษณะคล้ายสิงโต,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ลอยกระทง,ประเพณีไทยที่เกี่ยวข้องกับการลอยกระทงในน้ำเพื่อขอขมาแม่น้ำ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ศีรษะ,ส่วนหัวของร่างกายมนุษย์หรือสัตว์,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
การขึ้นลอย,พิธีกรรมในการลอยกระทงหรือวัตถุอื่นๆ ในน้ำ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ตัวพระ,ตัวละครชายหลักในวรรณคดีหรือการแสดง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
วิรุญจำบัง,ความสามารถในการหายตัวหรือแปลงกายในตำนาน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ยมะ,เทพเจ้าแห่งความตายในศาสนาพราหมณ์-ฮินดู,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
ปราสาทเมืองสิงห์,ปราสาทหินโบราณในจังหวัดกาญจนบุรี,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,place,historical_spatial
ปราสาทหินพิมาย,ปราสาทหินโบราณในจังหวัดนครราชสีมา,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
รามเกียรติ์,มหากาพย์ไทยที่ดัดแปลงจากรามายณะของอินเดีย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,ramakien
การเกี้ยวพาราสี,การแสดงความรักหรือการเกี้ยวพาราสีในวรรณคดีหรือการแสดง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ไทยบรมพิมาน,ส่วนหนึ่งของพระบรมมหาราชวังที่ใช้สำหรับพระราชพิธี,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
การทอ,กระบวนการสร้างผ้าหรือสิ่งทอด้วยเครื่องมือทอผ้า,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ไม้ยาว,เครื่องดนตรีไทยประเภทเครื่องตีที่มีลักษณะเป็นไม้ยาว,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
วานร,ลิงหรือวานรในวรรณคดีไทย เช่น หนุมาน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ฟองน้ำ,วัสดุธรรมชาติที่มีลักษณะเป็นรูพรุน ใช้สำหรับซับน้ำหรือทำความสะอาด,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ท่วงทำนอง,ลักษณะหรือแบบแผนของทำนองเพลง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
โอดิสสี,ตัวละครในมหากาพย์กรีกโบราณ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
กุมภกรรณ,ยักษ์ในวรรณคดีไทยที่มีหูเป็นกรรไกร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พญาผานอง,ชื่อตัวละครหรือบุคคลสำคัญในวรรณคดีหรือประวัติศาสตร์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เพลงไทย,ดนตรีแบบดั้งเดิมของไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ละครดึกดำบรรพ์,รูปแบบการแสดงละครโบราณของไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
เขาสัตภัณฑ์,สถานที่ในวรรณคดีหรือประวัติศาสตร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
ผู้แสดงฝ่ายหญิง,นักแสดงหญิงในการแสดงนาฏศิลป์,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ไทภูเขา,กลุ่มชาติพันธุ์ที่อาศัยในพื้นที่ภูเขา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,place,community_life
ชามพูวราช,ชื่อสถานที่หรือสวนในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระลักษมณ์,ตัวละครหลักในวรรณคดีรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
สังหาร,การฆ่าหรือทำลายล้าง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
จารึก,ข้อความที่แกะสลักบนวัสดุเช่นหินหรือโลหะ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ข่ายเพชร,เครื่องประดับหรืออุปกรณ์ที่มีลักษณะเป็นตาข่ายประดับเพชร,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
เครื่องดนตรีพื้นเมือง,เครื่องดนตรีที่ใช้ในวัฒนธรรมท้องถิ่น,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ปูนปั้น,งานศิลปะที่สร้างจากปูน,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
รัวฉิ่ง,การตีฉิ่งอย่างรวดเร็ว,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ให้ร้าย,การกล่าวโทษหรือกล่าวหาอย่างไม่เป็นธรรม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
นครปฐม,จังหวัดหนึ่งในประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
สำมนักขา,ตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
จัดทัพ,การเตรียมกำลังพลสำหรับการรบ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ลำตังหวาย,เพลงพื้นเมืองของไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
สัทธาสูร,ตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เกษตรกรรม,การเพาะปลูกพืชและเลี้ยงสัตว์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
หลักราชการ,กฎเกณฑ์หรือหลักการในการบริหารราชการ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
เพลงฉิ่ง,เพลงที่ใช้ฉิ่งเป็นเครื่องดนตรีหลัก,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
พระเพื่อน,พระภิกษุที่สนิทสนมกัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
พลายชุมพล,ตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เพลงดอกไม้ของชาติ,เพลงที่เกี่ยวข้องกับดอกไม้และชาติ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
รามสูร,ยักษ์ในวรรณคดีไทย มีบทบาทสำคัญในเรื่องรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
บทร้อง,คำประพันธ์สำหรับขับร้องในงานดนตรีหรือการแสดง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ศรพรหมาสตร์,ศรวิเศษในวรรณคดีไทย มีอานุภาพทำลายล้างสูง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
งานแต่งงาน,พิธีการสำคัญในวัฒนธรรมไทยสำหรับการเริ่มต้นชีวิตคู่,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
รูปนอก,ท่ารำพื้นฐานในนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ปราสาทพระขรรค์,สถานที่สำคัญในวรรณคดีไทยและประวัติศาสตร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
รำเดี่ยว,การแสดงนาฏศิลป์ไทยที่แสดงโดยผู้แสดงคนเดียว,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
กระบวนท่ารำ,ลำดับท่าทางในการแสดงนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
แม่ไม้มวย,ท่าพื้นฐานในการต่อสู้แบบมวยไทย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
ยอพระกลิ่น,เครื่องหอมใช้ในราชสำนักและพิธีกรรม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
งานรื่นเริง,กิจกรรมสังสรรค์ในวัฒนธรรมไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
หนุมาน,วานรเทพในวรรณคดีไทย มีบทบาทสำคัญในเรื่องรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,ramakien
เวที,พื้นที่สำหรับการแสดงนาฏศิลป์หรือดนตรี,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
รำพัด,การแสดงนาฏศิลป์ไทยที่ใช้พัดเป็นอุปกรณ์หลัก,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
จุดไฟ,พิธีกรรมสำคัญในหลายวัฒนธรรมรวมถึงไทย,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
เคลื่อนไหว,การเปลี่ยนตำแหน่งหรือท่าทางของร่างกาย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ทางธรรมชาติ,สิ่งที่เกิดขึ้นเองตามธรรมชาติ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ดอกไม้,ส่วนของพืชที่ทำหน้าที่สืบพันธุ์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
การละเล่นพื้นเมือง,กิจกรรมการเล่นที่เป็นเอกลักษณ์ของท้องถิ่น,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
โปงลาง,เครื่องดนตรีพื้นเมืองของภาคอีสาน,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ชาวนา,บุคคลที่ทำอาชีพเกษตรกรรม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
วิชนี,เครื่องดนตรีประเภทเครื่องตี,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
จำกาย,การจำลองร่างกายหรือท่าทาง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
รัชกาล,ช่วงเวลาที่พระมหากษัตริย์ครองราชย์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พรหมาสตร์,ตำราหรือคัมภีร์ทางศาสนา,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
นางสวาหะ,ตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ลายเส้น,เส้นที่ใช้ในการวาดหรือเขียน,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
สงคราม,การต่อสู้ระหว่างกลุ่มหรือประเทศ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
เดินทาง,การเคลื่อนที่จากที่หนึ่งไปยังอีกที่หนึ่ง,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
สีน้ำเงิน,สีที่มีความเข้มคล้ายสีของท้องฟ้า,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
อาจารย์,ผู้สอนหรือผู้มีความรู้ในวิชาใดวิชาหนึ่ง,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
โกเมน,หินสีแดงชนิดหนึ่งที่มีค่าทางอัญมณี,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
กรับพวง,เครื่องดนตรีไทยชนิดหนึ่งทำจากไม้ไผ่,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ไทยจักรพรรดิ์,ตำแหน่งพระมหากษัตริย์ไทยในอดีต,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
พระชายา,ตำแหน่งของภรรยาของพระมหากษัตริย์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
มือขวา,บุคคลที่ได้รับความไว้วางใจและช่วยเหลือผู้นำ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
จีนรัว,สำเนียงพูดของคนจีนที่พูดภาษาไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
มณีพิชัย,ชื่อเพลงไทยเดิมที่มีทำนองไพเราะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
แมนสรวง,ชื่อตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
นานาชาติ,กลุ่มประเทศหรือชาติต่างๆ ทั่วโลก,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
สวามิภักดิ์,การแสดงความจงรักภักดีต่อผู้นำหรือผู้มีอำนาจ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
