word,definition,lvl1,lvl2,lvl3,entity_type,context_tag
การไถ,การเตรียมดินเพื่อการเพาะปลูก,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
อาณาประชาราษฎร์,พื้นที่ที่ราษฎรอาศัยอยู่ภายใต้การปกครองของพระมหากษัตริย์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ระบำมาตรฐาน,การเต้นรำที่มีรูปแบบและท่าทางที่กำหนดไว้,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
เกราะลอ,เกราะที่ใช้ในการป้องกันตัวในยุทธการ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
เมขลา,เครื่องประดับที่ใช้คาดผมของสตรี,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
บุรีรัมย์,จังหวัดในภาคตะวันออกเฉียงเหนือของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ฉุยฉาย,เครื่องประดับศีรษะของสตรีไทย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
เทพเจ้า,ตัวละครที่มีอำนาจสูงส่งในวรรณคดีและคติความเชื่อ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ทะเล,พื้นที่น้ำเค็มขนาดใหญ่,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
กินเนสส์บุ๊ค,หนังสือที่รวบรวมสถิติและบันทึกสถิติโลก,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พระญาติ,ผู้มีความสัมพันธ์ทางสายเลือดกับพระมหากษัตริย์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
กลายร่าง,การเปลี่ยนรูปร่างหรือลักษณะของตัวละคร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ขัดตาทัพ,การต่อสู้หรือปะทะกับกองทัพศัตรู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ถอยทัพ,การถอนกำลังทหารออกจากพื้นที่การต่อสู้,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ใบชา,ใบของต้นชาที่ใช้ในการทำชา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
ตะกร้อ,กีฬาพื้นบ้านของไทยที่เล่นด้วยการเตะลูกตะกร้อ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
อาสา,การสมัครใจทำสิ่งใดโดยไม่หวังผลตอบแทน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
ตีลังกา,การหมุนตัวอย่างรวดเร็วในท่าทางต่างๆ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
บรรพบุรุษ,ผู้ที่เป็นบรรพบุรุษหรือเชื้อสายของคนในปัจจุบัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
เคลื่อนไหว,การเปลี่ยนแปลงตำแหน่งหรือท่าทางของร่างกาย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ทางธรรมชาติ,เส้นทางหรือทางที่เกิดขึ้นตามธรรมชาติ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
ดอกไม้,ส่วนของพืชที่มีสีสันและกลิ่นหอม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
การละเล่นพื้นเมือง,กิจกรรมหรือเกมที่มีมาแต่โบราณในชุมชนท้องถิ่น,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,place,community_life
โปงลาง,เครื่องดนตรีพื้นบ้านที่ทำจากไม้และมีลักษณะคล้ายขลุ่ย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ชาวนา,คนที่ทำอาชีพปลูกข้าวหรือทำนา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
วิชนี,ตัวละครในวรรณคดีไทยที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
จำกาย,การจำศึกษาหรือฝึกฝนร่างกายและจิตใจ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
รัชกาล,ช่วงเวลาที่พระมหากษัตริย์ทรงครองราชย์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พรหมาสตร์,อาวุธหรือวิชาที่มีพลังอันยิ่งใหญ่ในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
นางสวาหะ,ตัวละครในวรรณคดีไทยที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ลายเส้น,ลายที่วาดขึ้นโดยใช้เส้นเพื่อสร้างรูปแบบหรือภาพ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
สงคราม,การต่อสู้ระหว่างกลุ่มหรือประเทศที่มีการใช้กำลัง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
เดินทาง,การเคลื่อนย้ายจากที่หนึ่งไปยังที่หนึ่ง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
สีน้ำเงิน,สีที่มีลักษณะคล้ายสีของน้ำทะเล,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
พระราชบัญชา,คำสั่งหรือคำรับสั่งจากพระมหากษัตริย์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
วันทอง,วันที่ถือว่าเป็นวันดีในความเชื่อทางพุทธศาสนา,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
นาฏศิลป์อินเดีย,ศิลปะการรำและการแสดงที่มีต้นกำเนิดจากประเทศอินเดีย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
แว่นแก้วสุรกานต์,แว่นแก้วที่มีความสวยงามและมีคุณค่าทางศิลปะ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
อุปราช,ผู้ปกครองหรือผู้ว่าการในระดับรองจากพระมหากษัตริย์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
ดอกไม้เงิน,เครื่องประดับที่ทำจากเงินและมีลักษณะคล้ายดอกไม้,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
ภาคเหนือ,ภูมิภาคทางภูมิศาสตร์ของประเทศไทยที่อยู่ทางเหนือ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เพลงคืนเดือนหงาย,เพลงที่มีเนื้อหาเกี่ยวกับความรักและความโรแมนติกในคืนที่มีพระจันทร์,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
แปลงกาย,การเปลี่ยนแปลงรูปร่างหรือลักษณะทางกายภาพ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ฤดูฝน,ช่วงเวลาที่มีฝนตกหนักและต่อเนื่อง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
เทพนิยาย,เรื่องราวที่มีตัวละครเป็นเทพหรือสิ่งมีชีวิตเชิงตำนาน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
โอรส,บุตรชาย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เขาไกลลาศ,ชื่อสถานที่ในวรรณคดีหรือคติความเชื่อ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
ไทยอมรินทร์,ชื่อที่ใช้เรียกกลุ่มชาติพันธุ์หรือชุมชนท้องถิ่นในประเทศไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
พวงมาลัย,ช่อดอกไม้ที่ใช้ในการไหว้หรือมอบให้เป็นของขวัญ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
กาญจนบุรี,จังหวัดในภาคตะวันตกของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
มารีศ,ตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ผู้ครองนคร,ผู้ปกครองเมืองหรือนคร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
ไพร่พล,ทหารหรือกองกำลังที่อยู่ภายใต้การบังคับบัญชา,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
อินโดนีเซีย,ประเทศในเอเชียตะวันออกเฉียงใต้,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ปิดหน้า,การปิดบังใบหน้าด้วยผ้าหรือหน้ากาก,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ลูกไม้,ลูกของต้นไม้หรือผลไม้,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
เล่นน้ำ,กิจกรรมการเล่นในน้ำ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
หลบหนี,การหนีหรือหลบหนีจากสถานที่หรือสถานการณ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
โปรตุเกส,ประเทศในยุโรปตะวันตก,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ภาพจำหลัก,ภาพที่สร้างขึ้นเพื่อเป็นที่ระลึกหรือบันทึกเหตุการณ์,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
กิจวัตร,กิจกรรมประจำวันหรือกิจวัตรประจำวัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
การเก็บใบชา,การเก็บใบชาเพื่อนำมาแปรรูปเป็นชา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
บุตรชาย,ลูกชาย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
ศิลปินแห่งชาติ,บุคคลที่ได้รับการยกย่องให้เป็นศิลปินแห่งชาติ,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
วังหน้า,ที่ประทับของพระมหากษัตริย์หรือเจ้าฟ้าผู้มีฐานันดรศักดิ์สูง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
เจ้าพระยา,ตำแหน่งขุนนางระดับสูงในสมัยอยุธยาและรัตนโกสินทร์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
กากนาสูร,ตัวละครในวรรณคดีไทยที่เป็นอสูร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
รจนา,การประพันธ์บทกลอนหรือคำประพันธ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
กวางทอง,ตัวละครในวรรณคดีไทยที่เป็นสัตว์มหัศจรรย์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
นิลพาหุ,ตัวละครในวรรณคดีไทยที่เป็นสัตว์มหัศจรรย์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระเจ้าชัยวรมัน,พระมหากษัตริย์แห่งอาณาจักรขอม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
แม่น้ำ,ลำน้ำที่มีความสำคัญทางภูมิศาสตร์และวัฒนธรรม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ประทาน,การให้หรือมอบสิ่งของหรือสิทธิ์,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
กรมศิลปากร,หน่วยงานรัฐบาลที่รับผิดชอบด้านศิลปวัฒนธรรม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,artifact,material_culture
เดินอากาศ,การเดินทางโดยอากาศหรือการบิน,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
หายตัว,การหายตัวไปอย่างลึกลับหรือไม่ปรากฏตัว,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
บูชาครู,พิธีกรรมที่แสดงความเคารพต่อครูหรืออาจารย์,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ผึ่งแดด,การตากแดดเพื่อให้แห้งหรืออบอุ่น,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
เจ้าเงาะ,ตัวละครในวรรณคดีไทยที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
อาจารย์,ผู้สอนหรือผู้ให้ความรู้,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
โกเมน,ชื่อของอัญมณีชนิดหนึ่ง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
กรับพวง,กระบวนท่ารำในนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ไทยจักรพรรดิ์,ชื่อของราชวงศ์ไทยในประวัติศาสตร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พระชายา,พระมเหสีหรือพระสนมของพระมหากษัตริย์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
มือขวา,ผู้ช่วยหรือผู้สนับสนุนที่สำคัญ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
จีนรัว,ทำนองดนตรีไทยที่มีจังหวะเร็ว,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
มณีพิชัย,ชื่อของเมืองหรือสถานที่ในวรรณคดี,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
แมนสรวง,ชื่อของตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
นานาชาติ,เกี่ยวกับหลายประเทศหรือหลายชาติพันธุ์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
สวามิภักดิ์,การถวายความจงรักภักดี,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
สำเนียง,ลักษณะการออกเสียงหรือภาษาท้องถิ่น,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
พาลี,ภาษาโบราณที่ใช้ในพระพุทธศาสนา,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
นครศรีธรรมราช,ชื่อของเมืองในภาคใต้ของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ผางประทีป,พิธีกรรมทางพุทธศาสนาที่ใช้ประทีป,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
กาลสูร,ชื่อของอสูรในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ลอยกระทง,พิธีกรรมทางพุทธศาสนาที่คนไทยทำในวันเพ็ญเดือนสิบสอง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ศีรษะ,ส่วนบนสุดของร่างกายที่มีสมองและอวัยวะรับรู้,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
การขึ้นลอย,การเคลื่อนที่ขึ้นไปในอากาศโดยไม่มีแรงสนับสนุนทางกายภาพ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ตัวพระ,ตัวละครที่มีบทบาทสำคัญในวรรณคดีหรือการแสดง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
วิรุญจำบัง,ชื่อของตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ยมะ,เทพเจ้าแห่งความตายในพุทธศาสนา,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ปราสาทเมืองสิงห์,โบราณสถานที่ตั้งอยู่ในจังหวัดพระนครศรีอยุธยา,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,place,historical_spatial
ปราสาทหินพิมาย,โบราณสถานที่ตั้งอยู่ในจังหวัดนครราชสีมา,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
รามเกียรติ์,วรรณคดีไทยที่เล่าเรื่องราวของพระราม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,ramakien
การเกี้ยวพาราสี,การพูดคุยหรือแสดงความรักในทางอ้อม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ไทยบรมพิมาน,ชื่อของสถานที่ในวรรณคดีหรือคติความเชื่อ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
การทอ,กระบวนการผลิตผ้าโดยการทอเส้นด้ายหรือเส้นใย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ไม้ยาว,ไม้ที่มีความยาวมาก,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
วานร,สัตว์ที่มีลักษณะคล้ายมนุษย์และมีแขนยาว,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
