word,definition,lvl1,lvl2,lvl3,entity_type,context_tag
หลบหนี,การหลีกเลี่ยงหรือหนีจากสถานการณ์ที่ไม่พึงประสงค์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
โปรตุเกส,ประเทศในยุโรปที่มีประวัติศาสตร์การสำรวจและการค้า,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ภาพจำหลัก,การสร้างภาพหรือสัญลักษณ์ที่มีความหมายเฉพาะ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
กิจวัตร,กิจกรรมที่ทำเป็นประจำในชีวิตประจำวัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
การเก็บใบชา,กิจกรรมการเก็บใบชาที่ใช้ในการผลิตชา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
บุตรชาย,ลูกชายของบุคคลหนึ่ง,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ศิลปินแห่งชาติ,บุคคลที่ได้รับการยกย่องในด้านศิลปะและวัฒนธรรม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
วังหน้า,ตำแหน่งที่สูงในราชสำนักไทยที่มีอำนาจและหน้าที่สำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
เจ้าพระยา,ตำแหน่งสูงสุดในราชสำนักไทยที่มีอำนาจบริหาร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
กากนาสูร,ตัวละครในวรรณกรรมไทยที่เป็นอสูร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
รจนา,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
กวางทอง,ตัวละครในวรรณกรรมไทยที่มีความสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
นิลพาหุ,ตัวละครในวรรณกรรมไทยที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระเจ้าชัยวรมัน,พระมหากษัตริย์ในประวัติศาสตร์ไทยที่มีชื่อเสียง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
แม่น้ำ,แหล่งน้ำธรรมชาติที่มีความสำคัญต่อการดำรงชีวิต,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ประทาน,การให้หรือมอบหมายสิ่งใดสิ่งหนึ่ง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
กรมศิลปากร,หน่วยงานของรัฐที่ดูแลด้านศิลปวัฒนธรรม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
เดินอากาศ,การเคลื่อนที่ในอากาศโดยใช้เครื่องบิน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
หายตัว,การหายไปอย่างกระทันหันหรือไม่สามารถมองเห็นได้,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
บูชาครู,การแสดงความเคารพต่อครูผู้สอน,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ผึ่งแดด,การนำสิ่งของไปตากแดดเพื่อให้แห้ง,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
เจ้าเงาะ,ตัวละครในวรรณกรรมไทยที่มีลักษณะเป็นอมนุษย์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เมขลา,เทพธิดาที่มีหน้าที่ดูแลและปกป้องน้ำ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
บุรีรัมย์,จังหวัดหนึ่งในประเทศไทยที่มีความสำคัญทางประวัติศาสตร์และวัฒนธรรม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ฉุยฉาย,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เทพเจ้า,สิ่งศักดิ์สิทธิ์ที่มีอำนาจเหนือธรรมชาติในความเชื่อ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
ทะเล,แหล่งน้ำขนาดใหญ่ที่มีความสำคัญต่อการดำรงชีวิต,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
กินเนสส์บุ๊ค,หนังสือบันทึกสถิติที่มีชื่อเสียงระดับโลก,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พระญาติ,บุคคลที่มีความสัมพันธ์ทางสายเลือดกับพระมหากษัตริย์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
กลายร่าง,การเปลี่ยนแปลงรูปร่างหรือสถานะของสิ่งมีชีวิต,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ขัดตาทัพ,การทำให้ศัตรูหยุดชะงักหรือถอยกลับ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ถอยทัพ,การถอนกำลังทหารกลับจากการต่อสู้,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ใบชา,ส่วนของพืชที่ใช้ในการชงชา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
ตะกร้อ,กีฬาไทยที่ใช้เท้าเตะลูกบอล,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
อาสา,การสมัครใจทำงานหรือช่วยเหลือผู้อื่น,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
ตีลังกา,การหมุนตัวในอากาศโดยใช้มือหรือเท้า,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
บรรพบุรุษ,ผู้ที่มีความสัมพันธ์ทางสายเลือดในอดีต,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
กาลสูร,คำที่หมายถึงการสูญเสียเวลาในความเชื่อทางศาสนา,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
ลอยกระทง,ประเพณีการลอยกระทงเพื่อขอขมาพระแม่คงคา,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ศีรษะ,ส่วนของร่างกายที่อยู่บนสุด ซึ่งรวมถึงใบหน้า,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
การขึ้นลอย,พิธีกรรมที่เกี่ยวข้องกับการลอยกระทง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ตัวพระ,ตัวละครหลักในวรรณกรรมหรือการแสดง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
วิรุญจำบัง,ชื่อของอสูรในวรรณกรรมไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ยมะ,ชื่อของเทพเจ้าในความเชื่อไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ปราสาทเมืองสิงห์,สถานที่ทางประวัติศาสตร์ที่มีความสำคัญในไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
ปราสาทหินพิมาย,สถานที่ทางประวัติศาสตร์ที่มีความสำคัญในไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
รามเกียรติ์,วรรณกรรมไทยที่มีเนื้อหาเกี่ยวกับการต่อสู้ระหว่างดีและชั่ว,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,ramakien
การเกี้ยวพาราสี,พิธีกรรมที่เกี่ยวข้องกับการสื่อสารและการแสดงความรัก,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ไทยบรมพิมาน,ชื่อของวรรณกรรมที่มีความสำคัญในวรรณกรรมไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การทอ,กระบวนการสร้างผ้าหรือวัสดุจากเส้นใย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ไม้ยาว,ไม้ที่มีความยาวใช้ในการสร้างหรือทำเครื่องมือ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
วานร,ตัวละครในวรรณกรรมที่มีลักษณะเป็นลิง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
อาจารย์,ผู้สอนหรือผู้มีความรู้ในสาขาวิชาต่างๆ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
โกเมน,อัญมณีชนิดหนึ่งที่มีสีแดงหรือสีชมพู,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
กรับพวง,เครื่องประดับที่ใช้ในการตกแต่งพวงมาลัย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
ไทยจักรพรรดิ์,พระมหากษัตริย์ของประเทศไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
พระชายา,ภรรยาของพระมหากษัตริย์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
มือขวา,ผู้ช่วยหรือผู้ที่มีบทบาทสำคัญในการสนับสนุน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
จีนรัว,การแสดงที่มีลักษณะเฉพาะของจีน,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
มณีพิชัย,ชื่อวรรณกรรมไทยที่มีเนื้อหาเกี่ยวกับความรักและการต่อสู้,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
แมนสรวง,ตัวละครในวรรณกรรมไทยที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
นานาชาติ,ความสัมพันธ์ระหว่างประเทศต่างๆ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
สวามิภักดิ์,การแสดงความจงรักภักดีต่อผู้มีอำนาจ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
สำเนียง,ลักษณะการออกเสียงที่แตกต่างกัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
พาลี,ภาษาที่ใช้ในพระไตรปิฎกของศาสนาพุทธ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
นครศรีธรรมราช,จังหวัดหนึ่งในประเทศไทยที่มีประวัติศาสตร์ยาวนาน,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ผางประทีป,การแสดงที่ใช้ไฟในการส่องสว่างในพิธีกรรม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ฟองน้ำ,วัสดุที่ใช้ในการทำความสะอาดหรือดูดซับน้ำ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ท่วงทำนอง,รูปแบบหรือแนวทางของเสียงเพลง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
โอดิสสี,ตัวละครในวรรณกรรมที่มีความสำคัญในเรื่องราว,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
กุมภกรรณ,ตัวละครในวรรณกรรมที่มีลักษณะเป็นอสูร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พญาผานอง,ตัวละครในวรรณกรรมที่มีลักษณะเป็นเทพหรือสิ่งศักดิ์สิทธิ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เพลงไทย,บทเพลงที่มีลักษณะเฉพาะของไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ละครดึกดำบรรพ์,การแสดงที่มีลักษณะเฉพาะในวรรณกรรมไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
เขาสัตภัณฑ์,สถานที่ที่มีความสำคัญในประวัติศาสตร์หรือวรรณกรรม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
ผู้แสดงฝ่ายหญิง,นักแสดงที่มีบทบาทในละครหรือการแสดง,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ไทภูเขา,กลุ่มชาติพันธุ์ที่อาศัยอยู่ในภูเขา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,place,community_life
ชามพูวราช,ผลิตภัณฑ์ที่ใช้ในการทำความสะอาดเส้นผม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
พระลักษมณ์,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
สังหาร,การกระทำที่เกี่ยวข้องกับการฆ่า,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
จารึก,ข้อความที่ถูกแกะสลักหรือเขียนลงบนวัสดุ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ข่ายเพชร,เครื่องประดับที่ทำจากเพชรหรือวัสดุมีค่า,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
รุทการ,การใช้กลยุทธ์หรือวิธีการในการต่อสู้หรือแข่งขัน,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ออกอุบาย,การวางแผนหรือกลยุทธ์เพื่อให้ได้มาซึ่งผลประโยชน์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
เชิงมวย,ท่าทางหรือวิธีการที่ใช้ในการต่อสู้แบบมวย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
เชียงใหม่,จังหวัดหนึ่งในประเทศไทยที่มีวัฒนธรรมและประวัติศาสตร์ที่สำคัญ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
แก้แค้น,การตอบโต้หรือทำให้ผู้อื่นได้รับความเจ็บปวดจากการกระทำที่เคยทำไว้,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ชายหนุ่ม,บุรุษที่อยู่ในวัยหนุ่ม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
บทละคร,เนื้อเรื่องหรือบทที่ใช้ในการแสดงละคร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ความคล่องแคล่ว,ความสามารถในการเคลื่อนไหวหรือทำกิจกรรมได้อย่างรวดเร็วและมีประสิทธิภาพ,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
เพลงอัตราจังหวะสองชั้น,เพลงที่มีจังหวะซับซ้อนและมีการเปลี่ยนแปลงจังหวะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
น้อยใจยา,การรู้สึกน้อยใจหรือไม่พอใจในสิ่งที่เกิดขึ้น,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
พระราชธิดา,บุตรสาวของพระมหากษัตริย์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ประติมากรรม,งานศิลปะที่สร้างขึ้นจากการแกะสลักหรือหล่อ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ภาษามลายู,ภาษาที่ใช้ในประเทศมาเลเซียและบางส่วนของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ย่องหงิด,การเคลื่อนไหวอย่างระมัดระวังเพื่อไม่ให้เกิดเสียง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
รามสูร,ตัวละครในวรรณกรรมที่เป็นอสูรในเรื่องรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
บทร้อง,ส่วนหนึ่งของการแสดงที่มีการร้องเพลงประกอบ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ศรพรหมาสตร์,ชื่อของอาวุธที่ใช้ในวรรณกรรมไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
งานแต่งงาน,พิธีกรรมที่จัดขึ้นเพื่อเฉลิมฉลองการแต่งงาน,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
รูปนอก,การแสดงที่มีการใช้รูปแบบการแสดงที่แตกต่างจากปกติ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
ปราสาทพระขรรค์,สถานที่สำคัญในวรรณกรรมไทยที่เกี่ยวข้องกับการต่อสู้,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
รำเดี่ยว,การแสดงนาฏศิลป์ที่มีผู้แสดงเพียงคนเดียว,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
กระบวนท่ารำ,ชุดของท่าทางในการแสดงนาฏศิลป์,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
แม่ไม้มวย,ท่ารำที่ใช้ในการต่อสู้ในศิลปะการต่อสู้ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ยอพระกลิ่น,การแสดงที่มีการใช้กลิ่นหอมเพื่อเสริมบรรยากาศ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
งานรื่นเริง,กิจกรรมที่จัดขึ้นเพื่อความสนุกสนานและเฉลิมฉลอง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
