word,definition,lvl1,lvl2,lvl3,entity_type,context_tag
จำกาย,การแปลงกายหรือการแสดงบทบาทสมมติของตัวละครในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
รัชกาล,ช่วงเวลาแห่งการครองราชย์ของพระมหากษัตริย์ในประวัติศาสตร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พรหมาสตร์,ชื่อศรวิเศษซึ่งเป็นอาวุธสำคัญในวรรณคดีรามเกียรติ์,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
นางสวาหะ,ตัวละครในวรรณคดีรามเกียรติ์ มารดาของหนุมาน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ลายเส้น,เทคนิคการวาดภาพหรือการสร้างสรรค์งานศิลปกรรมไทย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
สงคราม,เหตุการณ์การสู้รบและการขัดแย้งในเชิงประวัติศาสตร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
เดินทาง,การเคลื่อนย้ายผ่านพื้นที่หรือภูมิภาคต่างๆ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
สีน้ำเงิน,สีที่ได้จากวัสดุธรรมชาติหรือรัตนชาติที่ใช้ในงานช่าง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
พระราชบัญชา,คำสั่งของพระมหากษัตริย์หรือผู้มีอำนาจสูงสุดในบริบทการปกครอง,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
วันทอง,ชื่อตัวละครเอกหญิงในวรรณคดีเรื่องขุนช้างขุนแผน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
นาฏศิลป์อินเดีย,ศิลปะการร่ายรำที่มีต้นกำเนิดจากประเทศอินเดียซึ่งส่งอิทธิพลต่อไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
แว่นแก้วสุรกานต์,แก้ววิเศษที่มีอำนาจรวมแสงหรือใช้เป็นอาวุธในตำนานและวรรณคดี,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
อุปราช,ตำแหน่งรองจากพระมหากษัตริย์ มีหน้าที่ช่วยบริหารราชการแผ่นดิน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ดอกไม้เงิน,เครื่องราชบรรณาการที่ทำจากเงินประดิษฐ์เป็นรูปดอกไม้,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ภาคเหนือ,ภูมิภาคทางตอนเหนือของประเทศไทยที่มีเอกลักษณ์ทางวัฒนธรรมเฉพาะตัว,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เพลงคืนเดือนหงาย,ชื่อบทเพลงไทยเดิมหรือเพลงในหลักสูตรนาฏศิลป์ที่มีทำนองเฉพาะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
แปลงกาย,การใช้เวทมนตร์หรืออำนาจเหนือธรรมชาติเปลี่ยนรูปร่าง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ฤดูฝน,ช่วงเวลาที่มีฝนตกชุกตามฤดูกาล ส่งผลต่อวิถีเกษตรกรรม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
เทพนิยาย,เรื่องราวเกี่ยวกับเทพเจ้าและสิ่งศักดิ์สิทธิ์ที่อธิบายปรากฏการณ์ต่างๆ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
โอรส,ลูกชายของกษัตริย์หรือเชื้อพระวงศ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
เขาไกลลาศ,ภูเขาศักดิ์สิทธิ์ที่เป็นที่ประทับของพระศิวะตามคติพราหมณ์-ฮินดู,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
ไทยอมรินทร์,ชื่อเพลงไทยเดิมหรือชื่อที่เกี่ยวข้องกับพระอินทร์ในบริบทศิลปะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
พวงมาลัย,ดอกไม้ที่นำมาประดิษฐ์ร้อยเป็นวงเพื่อใช้ในงานพิธีหรือการบูชา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
กาญจนบุรี,ชื่อจังหวัดหนึ่งในภาคตะวันตกของประเทศไทย มีความสำคัญทางประวัติศาสตร์และภูมิศาสตร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
มารีศ,ตัวละครยักษ์ในเรื่องรามเกียรติ์ เป็นบุตรของนางกากนาสูรและเป็นแปลงกายเป็นกวางทอง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ผู้ครองนคร,ตำแหน่งผู้มีอำนาจสูงสุดในการปกครองเมืองหรือรัฐในระบบศักดินา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ไพร่พล,กำลังทหารหรือกลุ่มคนในสังกัดที่ใช้ในการสงครามหรือการทำงาน,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
อินโดนีเซีย,ประเทศหมู่เกาะในภูมิภาคเอเชียตะวันออกเฉียงใต้ที่มีความสัมพันธ์ทางวัฒนธรรมกับไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ปิดหน้า,กิริยาหรือท่าทางในการแสดงนาฏศิลป์ที่ใช้มือหรืออุปกรณ์ปกปิดใบหน้า,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ลูกไม้,ลวดลายประดิษฐ์ที่เกิดจากการถักหรือปักลงบนผืนผ้าเพื่อความสวยงาม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
เล่นน้ำ,กิจกรรมสันทนาการหรือส่วนหนึ่งของประเพณีที่เกี่ยวข้องกับการใช้น้ำ เช่น สงกรานต์,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
หลบหนี,พฤติกรรมการหลีกเลี่ยงหรือหนีจากสถานการณ์หรือสถานที่หนึ่ง,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
โปรตุเกส,กลุ่มชาติพันธุ์หรือชาวต่างชาติที่มีบทบาทสำคัญในประวัติศาสตร์ไทยสมัยอยุธยา,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ภาพจำหลัก,งานศิลปะที่เกิดจากการแกะสลักลงบนวัสดุแข็ง เช่น หิน หรือ ไม้,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
กิจวัตร,สิ่งที่ทำเป็นประจำสม่ำเสมอในชีวิตประจำวัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
การเก็บใบชา,กิจกรรมการเกษตรที่เป็นวิถีการผลิตและสร้างรายได้ในชุมชน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
บุตรชาย,ความสัมพันธ์ทางครอบครัวในฐานะลูกที่เป็นเพศชาย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
ศิลปินแห่งชาติ,ตำแหน่งยกย่องเชิดชูเกียรติผู้มีความสามารถยอดเยี่ยมด้านศิลปะของไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
วังหน้า,พระราชวังบวรสถานมงคล หรือตำแหน่งพระมหาอุปราช,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
เจ้าพระยา,บรรดาศักดิ์ชั้นสูงสุดของขุนนางในสมัยโบราณ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
กากนาสูร,ยักษ์เพศหญิงในเรื่องรามเกียรติ์ที่แปลงกายเป็นอีกา,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
รจนา,ตัวละครเอกหญิงในเรื่องสังข์ทอง บุตรีของท้าวสามล,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
กวางทอง,ร่างแปลงของมารีศเพื่อล่อลวงนางสีดาในเรื่องรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
นิลพาหุ,ม้าในวรรณคดีเรื่องพระอภัยมณี (ม้านิลมังกร),วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระเจ้าชัยวรมัน,พระนามของกษัตริย์ผู้ยิ่งใหญ่แห่งอาณาจักรขอม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
แม่น้ำ,ทางน้ำธรรมชาติขนาดใหญ่ที่เป็นเส้นทางคมนาคมและแหล่งอาหาร,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ประทาน,กริยาที่ใช้กับเจ้านายหรือผู้ใหญ่ให้ของแก่ผู้น้อย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
กรมศิลปากร,หน่วยงานรัฐที่มีหน้าที่ดูแลรักษามรดกทางศิลปวัฒนธรรมของชาติ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
เดินอากาศ,วิชาอาคมหรือความสามารถเหนือธรรมชาติในการเหาะเหิน,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
หายตัว,การใช้เวทมนตร์ทำให้ผู้อื่นมองไม่เห็นตนเอง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
บูชาครู,พิธีกรรมแสดงความกตัญญูต่อครูอาจารย์ผู้ประสิทธิ์ประสาทวิชา,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ผึ่งแดด,การนำสิ่งของออกไปวางกลางแดดเพื่อให้แห้งหรือไล่ความชื้น,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
เจ้าเงาะ,ร่างจำแลงของพระสังข์ที่มีลักษณะตัวดำผมหยิก,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
กาลสูร,ชื่อยักษ์ตนหนึ่งในวรรณคดี เป็นเสนาบดีของกรุงลงกา,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ลอยกระทง,ประเพณีขอขมาพระแม่คงคาและบูชารอยพระพุทธบาทในคืนวันเพ็ญเดือนสิบสอง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ศีรษะ,ส่วนหัวของร่างกาย หรือหัวโขนที่ใช้ในการแสดงนาฏศิลป์,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
การขึ้นลอย,กระบวนท่ารำที่ตัวละครฝ่ายพระและฝ่ายยักษ์ต่อสู้กันโดยการทรงตัวบนขาของอีกฝ่าย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ตัวพระ,บทบาทตัวละครชายในการแสดงโขนหรือละคร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
วิรุญจำบัง,ชื่อยักษ์ในเรื่องรามเกียรติ์ มีความสามารถในการหายตัวและซ่อนตัวในฟองน้ำ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ยมะ,เทพเจ้าแห่งความตายและผู้ปกครองนรกตามคติพราหมณ์-ฮินดู,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
ปราสาทเมืองสิงห์,โบราณสถานศิลปะขอมตั้งอยู่ในจังหวัดกาญจนบุรี,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,place,material_culture
ปราสาทหินพิมาย,ปราสาทหินขนาดใหญ่ในศิลปะขอม ตั้งอยู่ในจังหวัดนครราชสีมา,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,artifact,material_culture
รามเกียรติ์,วรรณคดีเอกของไทยที่มีเค้าโครงมาจากมหากาพย์รามายณะของอินเดีย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,ramakien
การเกี้ยวพาราสี,พฤติกรรมการแสดงความรักหรือการจีบกันตามจารีตสังคม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
ไทยบรมพิมาน,ชุดไทยพระราชนิยมสำหรับสตรี ใช้ในงานพิธีการตอนค่ำ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
การทอ,กระบวนการผลิตผืนผ้าด้วยการขัดประสานเส้นด้ายพุ่งและด้ายยืน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
ไม้ยาว,ชื่อเรียกเครื่องดนตรีประเภทเครื่องตีหรือส่วนประกอบในวงดนตรีไทยบางประเภท,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
วานร,ลิง หรือตัวละครเผ่าพันธุ์ลิงในวรรณคดีเรื่องรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
อาจารย์,ผู้สั่งสอนวิชาความรู้ หรือผู้มีบทบาทสำคัญในทางวิชาการและศิลปะ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
โกเมน,ชื่ออัญมณีชนิดหนึ่ง มีสีแดงเข้มหรือสีเลือดหมู,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
กรับพวง,เครื่องดนตรีประเภทตี ทำด้วยไม้หรือโลหะหลายแผ่นร้อยรวมกัน,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ไทยจักรพรรดิ์,ชุดไทยพระราชนิยมสำหรับสตรี ใช้ในงานพิธีที่เป็นทางการมาก,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
พระชายา,ตำแหน่งภรรยาของเจ้านายชั้นสูงหรือพระมหากษัตริย์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
มือขวา,ท่ารำหรือตำแหน่งการวางมือในการแสดงนาฏศิลป์,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
จีนรัว,ชื่อเพลงหน้าพาทย์ที่ใช้ประกอบการแสดงเมื่อตัวละครเดินทางหรือแปลงกาย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
มณีพิชัย,ชื่อตัวละครเอกในบทละครนอกเรื่องมณีพิชัย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
แมนสรวง,ชื่อเมืองหรือดินแดนในอุดมคติที่ปรากฏในวรรณคดีไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
นานาชาติ,ความสัมพันธ์หรือการรวมตัวกันของหลายประเทศ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
สวามิภักดิ์,ความจงรักภักดีและการยอมตนอยู่ใต้อำนาจ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
สำเนียง,น้ำเสียงหรือลักษณะการออกเสียงที่เป็นเอกลักษณ์ของแต่ละท้องถิ่น,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
พาลี,พญาวานรตัวละครสำคัญในเรื่องรามเกียรติ์ ผู้ครองเมืองขีดขิน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
นครศรีธรรมราช,จังหวัดในภาคใต้ของประเทศไทยที่มีประวัติศาสตร์ยาวนาน,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ผางประทีป,ตะเกียงดินเผาขนาดเล็กใช้จุดไฟบูชาในพิธีกรรมทางภาคเหนือ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,artifact,material_culture
ฟองน้ำ,ชื่อท่ารำประเภทหนึ่งในนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ท่วงทำนอง,ลำดับเสียงสูงต่ำที่เรียบเรียงให้เป็นทำนองเพลง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
โอดิสสี,มหากาพย์กรีกโบราณที่เทียบเคียงได้กับวรรณคดีสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
กุมภกรรณ,ยักษ์ผู้เป็นน้องชายของทศกัณฐ์ในเรื่องรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พญาผานอง,วีรบุรุษและเจ้าเมืองน่านในตำนานและประวัติศาสตร์ท้องถิ่น,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
เพลงไทย,บทเพลงที่มีโครงสร้างและทำนองตามจารีตดนตรีไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ละครดึกดำบรรพ์,ละครรำประเภทหนึ่งที่ปรับปรุงขึ้นในสมัยรัชกาลที่ 5,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
เขาสัตภัณฑ์,หมู่เขา 7 ชั้นที่ล้อมรอบเขาพระสุเมรุตามคติไตรภูมิ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
ผู้แสดงฝ่ายหญิง,นักแสดงที่รับบทบาทเป็นตัวนางในนาฏศิลป์,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ไทภูเขา,กลุ่มชาติพันธุ์ที่อาศัยอยู่บนพื้นที่สูง,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,place,community_life
ชามพูวราช,พญาวานรผู้อาวุโสในกองทัพพระราม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระลักษมณ์,พระอนุชาของพระรามในเรื่องรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
สังหาร,การทำให้ตาย มักใช้ในบริบทการสงครามหรือตำนาน,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
จารึก,การเขียนเป็นตัวอักษรลงบนวัตถุเพื่อเป็นหลักฐานทางประวัติศาสตร์,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
